booking_id,booking_ts,agency_id,user_id,product_type,route_type,origin_country,dest_country,lead_time_days,booking_value,passengers_count,payment_method,booking_status
B004661,2025-12-26 05:31:00,A0181,U00330,package,domestic,UK,UK,4,185.46,2,credit_line,confirmed
B004662,2025-10-19 07:04:00,A0164,U00651,hotel,international,IN,SG,8,3117.56,5,credit_line,confirmed
B004663,2025-07-18 04:50:00,A0011,U00271,hotel,domestic,US,US,14,193.65,3,credit_line,pending
B004664,2025-02-13 17:55:00,A0049,U00206,hotel,domestic,SG,SG,17,414.23,3,credit_line,confirmed
B004665,2025-05-30 01:26:00,A0123,U00173,flight,domestic,UK,UK,14,466.58,1,credit_line,confirmed
B004666,2025-11-18 22:33:00,A0016,U00115,package,international,IN,UK,24,1847.24,1,credit_line,confirmed
B004667,2025-09-06 18:55:00,A0146,U00197,flight,international,UK,IN,61,750.38,1,credit_line,confirmed
B004668,2025-06-26 22:39:00,A0151,U00699,hotel,domestic,US,US,3,127.09,1,card,confirmed
B004669,2025-09-25 23:31:00,A0193,U00789,flight,domestic,IN,IN,15,241.38,2,credit_line,confirmed
B004670,2025-05-01 00:05:00,A0157,U00422,package,domestic,SG,SG,7,214.63,1,credit_line,confirmed
B004671,2025-06-26 17:34:00,A0066,U00691,hotel,international,UK,SG,67,2446.06,1,credit_line,confirmed
B004672,2025-07-27 20:49:00,A0046,U00220,package,international,IN,DE,54,1234.45,3,credit_line,confirmed
B004673,2025-01-29 23:45:00,A0175,U00397,flight,domestic,AE,AE,14,257.91,2,card,confirmed
B004674,2025-09-01 00:28:00,A0103,U00545,flight,domestic,IN,IN,3,202.29,1,card,confirmed
B004675,2025-10-27 00:09:00,A0189,U00619,flight,international,IN,TH,15,1770.33,4,credit_line,confirmed
B004676,2025-09-17 03:59:00,A0193,U00694,hotel,domestic,IN,IN,17,242.67,1,credit_line,confirmed
B004677,2025-03-24 16:57:00,A0114,U00738,hotel,domestic,AE,AE,4,311.27,2,credit_line,confirmed
B004678,2025-02-03 13:02:00,A0069,U00750,flight,international,SG,AE,49,1726.47,4,credit_line,confirmed
B004679,2025-10-16 15:31:00,A0041,U00585,flight,international,US,FR,40,3383.02,2,bank,confirmed
B004680,2025-05-28 04:09:00,A0191,U00333,flight,international,AE,DE,85,4802.37,2,credit_line,confirmed
B004681,2025-04-11 02:01:00,A0158,U00167,hotel,domestic,IN,IN,7,365.32,1,credit_line,pending
B004682,2025-08-17 07:38:00,A0131,U00659,flight,domestic,IN,IN,15,193.55,1,credit_line,confirmed
B004683,2025-07-26 00:09:00,A0097,U00623,hotel,domestic,US,US,18,321.34,3,card,confirmed
B004684,2025-08-06 16:45:00,A0172,U00476,flight,domestic,AE,AE,1,308.96,4,credit_line,confirmed
B004685,2025-12-10 06:05:00,A0136,U00515,flight,domestic,UK,UK,4,142.27,1,card,confirmed
B004686,2025-05-10 16:53:00,A0148,U00632,package,domestic,IN,IN,11,588.93,8,card,confirmed
B004687,2025-05-03 04:11:00,A0012,U00753,flight,international,AE,IN,55,2974.7,2,credit_line,confirmed
B004688,2025-09-28 09:07:00,A0027,U00460,flight,domestic,IN,IN,13,185.35,7,credit_line,confirmed
B004689,2025-10-14 11:45:00,A0012,U00082,flight,domestic,IN,IN,19,208.14,2,credit_line,confirmed
B004690,2025-11-09 19:50:00,A0057,U00239,flight,domestic,UK,UK,10,107.21,3,credit_line,confirmed
B004691,2025-06-12 14:42:00,A0088,U00518,hotel,domestic,AE,AE,18,205.57,1,credit_line,confirmed
B004692,2025-09-14 14:37:00,A0197,U00444,flight,domestic,IN,IN,9,263.77,6,credit_line,confirmed
B004693,2025-12-20 06:10:00,A0199,U00472,hotel,international,UK,SG,3,1208.88,1,credit_line,confirmed
B004694,2025-05-30 09:01:00,A0076,U00800,flight,domestic,IN,IN,12,108.78,9,credit_line,confirmed
B004695,2025-06-01 16:38:00,A0108,U00735,hotel,international,IN,SG,14,1990.82,2,credit_line,confirmed
B004696,2025-03-11 15:30:00,A0120,U00393,hotel,domestic,US,US,2,173.36,1,credit_line,confirmed
B004697,2025-12-14 15:10:00,A0059,U00322,package,international,IN,IN,1,17977.05,3,credit_line,confirmed
B004698,2025-04-29 20:20:00,A0006,U00652,package,domestic,UK,UK,18,248.59,5,credit_line,failed
B004699,2025-02-10 22:31:00,A0004,U00634,flight,domestic,UK,UK,6,109.1,2,credit_line,confirmed
B004700,2025-08-31 21:33:00,A0176,U00492,flight,international,IN,SG,70,1438.87,1,credit_line,confirmed
B004701,2025-10-25 11:47:00,A0072,U00290,hotel,international,AE,FR,88,2975.78,5,credit_line,confirmed
B004702,2025-04-16 10:57:00,A0039,U00174,flight,domestic,IN,IN,18,327.39,2,credit_line,confirmed
B004703,2025-08-27 10:47:00,A0002,U00534,flight,domestic,IN,IN,18,262.65,1,credit_line,failed
B004704,2025-12-25 22:17:00,A0131,U00145,flight,domestic,UK,UK,0,207.71,6,bank,confirmed
B004705,2025-05-19 00:09:00,A0163,U00369,flight,international,IN,IN,43,348.5,4,card,confirmed
B004706,2025-12-07 13:44:00,A0037,U00378,flight,domestic,IN,IN,19,169.38,2,credit_line,confirmed
B004707,2025-01-01 18:05:00,A0053,U00466,flight,international,AE,AE,31,1339.74,2,bank,confirmed
B004708,2025-11-11 14:17:00,A0056,U00310,flight,domestic,AE,AE,8,306.52,3,credit_line,confirmed
B004709,2025-05-14 21:31:00,A0154,U00063,hotel,domestic,SG,SG,18,124.58,2,credit_line,confirmed
B004710,2025-12-27 16:02:00,A0061,U00555,flight,domestic,UK,UK,3,268.85,3,credit_line,confirmed
B004711,2025-10-29 22:52:00,A0146,U00197,package,domestic,SG,SG,4,284.29,1,card,confirmed
B004712,2025-12-21 08:12:00,A0129,U00068,flight,domestic,UK,UK,5,208.37,1,credit_line,confirmed
B004713,2025-11-25 03:19:00,A0119,U00777,hotel,domestic,IN,IN,4,327.3,1,bank,confirmed
B004714,2025-07-20 16:09:00,A0162,U00451,flight,domestic,AE,AE,7,102.01,6,credit_line,confirmed
B004715,2025-05-28 19:03:00,A0020,U00742,flight,domestic,IN,IN,6,121.91,5,credit_line,confirmed
B004716,2025-02-28 12:29:00,A0087,U00590,flight,domestic,US,US,17,212.47,2,credit_line,confirmed
B004717,2025-02-08 02:55:00,A0139,U00499,flight,domestic,IN,IN,14,134.22,2,credit_line,confirmed
B004718,2025-10-04 03:28:00,A0062,U00095,hotel,domestic,US,US,5,189.93,3,credit_line,confirmed
B004719,2025-06-14 08:01:00,A0082,U00257,hotel,domestic,UK,UK,15,376.12,2,credit_line,confirmed
B004720,2025-10-05 07:19:00,A0040,U00661,flight,domestic,UK,UK,10,40.0,3,credit_line,failed
B004721,2025-12-15 23:32:00,A0001,U00446,flight,domestic,AE,AE,2,729.39,3,credit_line,confirmed
B004722,2025-08-17 23:11:00,A0170,U00331,flight,domestic,IN,IN,12,286.19,2,credit_line,failed
B004723,2025-08-14 14:17:00,A0044,U00606,flight,international,AE,TH,53,1418.44,1,credit_line,confirmed
B004724,2025-05-29 18:41:00,A0024,U00456,flight,domestic,IN,IN,7,163.38,9,credit_line,confirmed
B004725,2025-12-01 16:24:00,A0014,U00395,package,international,US,SG,65,1759.52,1,card,confirmed
B004726,2025-09-11 23:47:00,A0060,U00376,flight,domestic,UK,UK,19,160.6,1,card,confirmed
B004727,2025-02-24 12:08:00,A0130,U00031,hotel,international,UK,TH,75,1475.71,5,credit_line,failed
B004728,2025-09-04 13:29:00,A0148,U00059,hotel,international,IN,DE,83,1374.33,4,credit_line,confirmed
B004729,2025-12-10 11:34:00,A0184,U00434,hotel,international,IN,TH,39,1002.59,1,credit_line,confirmed
B004730,2025-07-04 02:41:00,A0164,U00399,flight,international,SG,SG,18,1573.98,5,credit_line,confirmed
B004731,2025-06-13 06:21:00,A0164,U00399,hotel,domestic,IN,IN,5,145.85,6,credit_line,confirmed
B004732,2025-08-08 23:45:00,A0081,U00060,hotel,domestic,US,US,7,245.95,1,credit_line,confirmed
B004733,2025-10-01 22:44:00,A0154,U00540,flight,domestic,UK,UK,6,288.08,1,credit_line,pending
B004734,2025-07-13 16:20:00,A0088,U00221,flight,domestic,IN,IN,2,586.29,1,credit_line,confirmed
B004735,2025-05-13 15:04:00,A0148,U00231,package,domestic,SG,SG,13,217.46,3,credit_line,confirmed
B004736,2025-04-24 20:15:00,A0142,U00268,hotel,domestic,SG,SG,16,707.05,3,card,confirmed
B004737,2025-07-16 03:49:00,A0150,U00387,flight,domestic,AE,AE,8,273.37,1,credit_line,confirmed
B004738,2025-10-05 22:37:00,A0059,U00108,flight,domestic,AE,AE,13,227.11,1,card,confirmed
B004739,2025-11-26 02:57:00,A0123,U00275,flight,domestic,IN,IN,14,124.63,1,card,confirmed
B004740,2025-02-06 20:56:00,A0126,U00433,flight,domestic,IN,IN,5,178.08,2,credit_line,pending
B004741,2025-12-16 04:27:00,A0056,U00056,flight,international,UK,FR,31,2693.43,4,card,confirmed
B004742,2025-01-28 19:38:00,A0174,U00463,flight,domestic,IN,IN,14,108.24,1,credit_line,confirmed
B004743,2025-06-04 13:34:00,A0017,U00487,hotel,domestic,UK,UK,13,133.29,4,credit_line,confirmed
B004744,2025-03-14 19:00:00,A0153,U00200,hotel,domestic,AE,AE,17,197.91,6,credit_line,confirmed
B004745,2025-12-06 21:34:00,A0080,U00707,hotel,international,US,AE,69,1277.32,1,credit_line,confirmed
B004746,2025-07-21 15:27:00,A0055,U00597,flight,domestic,US,US,7,371.46,10,credit_line,confirmed
B004747,2025-07-17 02:05:00,A0068,U00383,hotel,international,SG,IN,0,18032.68,2,credit_line,confirmed
B004748,2025-06-09 19:19:00,A0076,U00625,flight,domestic,IN,IN,11,105.22,2,credit_line,confirmed
B004749,2025-10-22 16:43:00,A0053,U00021,flight,domestic,AE,AE,16,313.25,3,credit_line,confirmed
B004750,2025-09-02 13:55:00,A0037,U00378,package,international,IN,UK,64,973.36,4,credit_line,failed
B004751,2025-06-07 14:21:00,A0046,U00523,flight,international,IN,US,32,1632.43,3,credit_line,confirmed
B004752,2025-09-27 09:00:00,A0084,U00571,flight,domestic,AE,AE,4,190.61,3,card,confirmed
B004753,2025-08-16 14:39:00,A0122,U00480,flight,domestic,UK,UK,19,310.98,2,credit_line,confirmed
B004754,2025-02-03 00:57:00,A0194,U00064,flight,international,IN,DE,29,358.7,2,credit_line,confirmed
B004755,2025-12-05 18:00:00,A0136,U00797,hotel,domestic,IN,IN,13,165.81,1,credit_line,pending
B004756,2025-09-16 17:40:00,A0192,U00366,package,domestic,AE,AE,6,457.61,2,credit_line,confirmed
B004757,2025-09-19 02:22:00,A0064,U00504,hotel,domestic,US,US,13,191.62,3,credit_line,confirmed
B004758,2025-11-04 06:53:00,A0154,U00540,hotel,domestic,IN,IN,2,55.41,1,credit_line,confirmed
B004759,2025-06-13 07:49:00,A0006,U00243,hotel,international,IN,IN,58,849.09,2,credit_line,confirmed
B004760,2025-12-02 19:06:00,A0117,U00235,hotel,domestic,US,US,13,355.66,2,credit_line,confirmed
B004761,2025-08-16 23:14:00,A0004,U00228,flight,international,IN,UK,86,655.59,1,card,confirmed
B004762,2025-03-06 14:05:00,A0163,U00453,package,domestic,SG,SG,3,149.88,7,credit_line,confirmed
B004763,2025-10-14 13:35:00,A0008,U00666,flight,domestic,SG,SG,4,277.89,1,card,confirmed
B004764,2025-11-10 11:56:00,A0046,U00175,package,domestic,IN,IN,14,236.32,1,credit_line,pending
B004765,2025-07-27 17:17:00,A0037,U00633,flight,international,AE,SG,36,564.88,5,card,confirmed
B004766,2025-05-22 22:30:00,A0170,U00331,hotel,international,US,AE,24,427.96,5,card,confirmed
B004767,2025-06-20 09:49:00,A0136,U00515,hotel,international,IN,DE,87,861.75,2,credit_line,confirmed
B004768,2025-05-21 05:26:00,A0120,U00729,package,domestic,IN,IN,2,228.46,9,credit_line,confirmed
B004769,2025-12-04 01:17:00,A0009,U00490,hotel,international,AE,US,20,1616.47,9,card,confirmed
B004770,2025-01-21 10:00:00,A0138,U00344,flight,international,IN,UK,55,3031.86,1,credit_line,confirmed
B004771,2025-04-12 17:17:00,A0042,U00669,flight,domestic,AE,AE,16,69.99,2,bank,confirmed
B004772,2025-09-21 11:04:00,A0179,U00642,flight,domestic,US,US,1,260.67,1,credit_line,confirmed
B004773,2025-02-06 15:23:00,A0156,U00732,flight,domestic,US,US,10,150.58,2,credit_line,confirmed
B004774,2025-10-22 01:05:00,A0184,U00181,flight,domestic,IN,IN,6,183.73,1,credit_line,confirmed
B004775,2025-05-23 03:10:00,A0026,U00412,flight,international,IN,TH,57,1966.59,1,credit_line,confirmed
B004776,2025-03-18 08:35:00,A0190,U00177,flight,domestic,IN,IN,19,440.25,6,card,confirmed
B004777,2025-04-16 07:08:00,A0139,U00499,package,domestic,US,US,12,196.73,5,credit_line,confirmed
B004778,2025-09-04 17:21:00,A0014,U00588,package,domestic,IN,IN,16,212.52,5,credit_line,confirmed
B004779,2025-10-15 18:47:00,A0004,U00415,flight,domestic,IN,IN,2,277.95,1,credit_line,confirmed
B004780,2025-03-18 02:42:00,A0026,U00796,flight,international,UK,AE,2,1561.39,2,credit_line,confirmed
B004781,2025-05-29 23:29:00,A0077,U00354,flight,domestic,AE,AE,19,299.81,4,card,confirmed
B004782,2025-09-09 14:35:00,A0114,U00565,flight,domestic,IN,IN,1,648.38,3,credit_line,confirmed
B004783,2025-08-14 07:17:00,A0076,U00521,flight,international,IN,TH,6,9386.02,2,credit_line,confirmed
B004784,2025-06-21 11:21:00,A0189,U00088,flight,international,SG,US,20,1306.09,1,credit_line,confirmed
B004785,2025-06-16 21:24:00,A0008,U00716,flight,domestic,UK,UK,19,568.58,4,credit_line,confirmed
B004786,2025-09-03 22:48:00,A0092,U00528,flight,domestic,SG,SG,0,161.67,6,credit_line,confirmed
B004787,2025-04-18 18:34:00,A0021,U00502,flight,domestic,IN,IN,5,133.14,1,credit_line,confirmed
B004788,2025-06-06 16:12:00,A0006,U00652,flight,international,IN,FR,74,339.24,2,card,confirmed
B004789,2025-10-05 11:07:00,A0106,U00587,hotel,international,UK,IN,7,1521.55,2,credit_line,confirmed
B004790,2025-09-17 09:55:00,A0025,U00284,hotel,domestic,US,US,7,176.88,3,credit_line,confirmed
B004791,2025-01-30 08:22:00,A0082,U00257,flight,international,IN,TH,23,1403.42,7,credit_line,confirmed
B004792,2025-09-20 17:58:00,A0150,U00054,flight,domestic,IN,IN,13,214.32,2,credit_line,confirmed
B004793,2025-03-15 21:55:00,A0122,U00548,flight,domestic,SG,SG,13,213.68,2,credit_line,confirmed
B004794,2025-09-30 09:58:00,A0153,U00485,flight,domestic,AE,AE,15,224.45,1,credit_line,confirmed
B004795,2025-01-01 01:08:00,A0084,U00571,flight,domestic,IN,IN,19,63.83,1,credit_line,confirmed
B004796,2025-09-03 04:42:00,A0158,U00184,flight,domestic,AE,AE,7,106.6,1,credit_line,confirmed
B004797,2025-12-07 13:15:00,A0131,U00076,flight,international,US,SG,8,1498.09,4,credit_line,confirmed
B004798,2025-06-27 00:55:00,A0108,U00161,flight,domestic,SG,SG,10,87.67,2,credit_line,confirmed
B004799,2025-09-19 05:00:00,A0092,U00528,hotel,international,IN,IN,2,1931.61,1,credit_line,confirmed
B004800,2025-06-06 18:40:00,A0063,U00374,flight,international,UK,FR,27,983.48,2,credit_line,confirmed
B004801,2025-02-12 14:01:00,A0072,U00567,flight,international,IN,SG,26,1100.54,1,credit_line,failed
B004802,2025-12-03 15:40:00,A0062,U00305,flight,domestic,IN,IN,8,232.22,8,credit_line,pending
B004803,2025-03-16 16:15:00,A0078,U00672,flight,domestic,AE,AE,9,319.8,2,card,confirmed
B004804,2025-01-11 11:03:00,A0038,U00289,hotel,domestic,AE,AE,13,271.54,1,credit_line,confirmed
B004805,2025-06-11 16:42:00,A0184,U00762,hotel,domestic,US,US,13,179.38,3,credit_line,confirmed
B004806,2025-02-28 23:46:00,A0098,U00270,flight,international,IN,AE,55,1803.33,4,card,confirmed
B004807,2025-01-17 10:15:00,A0160,U00563,hotel,domestic,IN,IN,7,139.02,2,card,pending
B004808,2025-12-06 15:40:00,A0188,U00365,hotel,domestic,US,US,7,87.49,4,credit_line,pending
B004809,2025-04-10 18:19:00,A0046,U00175,flight,domestic,IN,IN,1,84.76,1,credit_line,confirmed
B004810,2025-03-27 17:21:00,A0134,U00734,flight,international,IN,FR,45,1171.82,2,credit_line,pending
B004811,2025-09-07 12:02:00,A0050,U00640,hotel,domestic,AE,AE,6,229.52,4,card,confirmed
B004812,2025-08-05 04:15:00,A0002,U00534,flight,domestic,US,US,13,139.85,1,credit_line,confirmed
B004813,2025-04-11 11:47:00,A0183,U00149,flight,international,AE,IN,12,745.99,1,credit_line,confirmed
B004814,2025-05-08 12:43:00,A0125,U00657,flight,domestic,IN,IN,3,141.48,3,credit_line,confirmed
B004815,2025-10-23 18:35:00,A0163,U00255,hotel,domestic,AE,AE,15,142.56,2,credit_line,confirmed
B004816,2025-09-03 16:47:00,A0022,U00429,package,domestic,US,US,18,122.21,4,credit_line,confirmed
B004817,2025-09-30 05:08:00,A0188,U00638,hotel,domestic,UK,UK,10,230.89,1,credit_line,confirmed
B004818,2025-07-10 12:37:00,A0133,U00338,hotel,domestic,IN,IN,15,207.12,5,credit_line,confirmed
B004819,2025-01-12 18:24:00,A0142,U00193,package,domestic,UK,UK,8,796.15,3,credit_line,pending
B004820,2025-05-19 17:01:00,A0003,U00260,hotel,international,UK,FR,16,1069.95,1,credit_line,confirmed
B004821,2025-02-17 21:07:00,A0120,U00242,hotel,international,SG,FR,19,996.32,1,card,confirmed
B004822,2025-04-25 22:49:00,A0096,U00612,package,international,SG,SG,12,2467.35,9,credit_line,confirmed
B004823,2025-12-11 09:27:00,A0109,U00110,flight,domestic,IN,IN,19,173.2,2,card,confirmed
B004824,2025-01-25 10:31:00,A0076,U00710,hotel,domestic,SG,SG,8,99.28,1,bank,confirmed
B004825,2025-06-21 14:49:00,A0111,U00682,hotel,international,UK,FR,26,2260.97,1,credit_line,confirmed
B004826,2025-12-29 18:29:00,A0088,U00367,package,domestic,IN,IN,18,160.87,1,credit_line,confirmed
B004827,2025-06-24 20:07:00,A0111,U00682,hotel,international,IN,US,88,3117.47,2,credit_line,confirmed
B004828,2025-02-20 04:24:00,A0191,U00622,hotel,domestic,IN,IN,1,334.64,5,credit_line,confirmed
B004829,2025-05-12 05:56:00,A0153,U00156,package,international,UK,AE,38,5720.59,1,card,confirmed
B004830,2025-10-24 12:00:00,A0184,U00696,flight,international,SG,US,11,930.31,2,credit_line,confirmed
B004831,2025-11-07 04:00:00,A0165,U00725,flight,domestic,AE,AE,14,199.02,4,credit_line,confirmed
B004832,2025-12-01 11:13:00,A0169,U00514,flight,domestic,UK,UK,4,130.18,3,credit_line,confirmed
B004833,2025-05-26 10:09:00,A0009,U00249,flight,domestic,UK,UK,7,160.4,1,card,confirmed
B004834,2025-11-22 21:40:00,A0160,U00563,flight,domestic,US,US,11,184.3,1,credit_line,confirmed
B004835,2025-10-23 21:42:00,A0059,U00108,flight,domestic,IN,IN,2,62.81,1,card,confirmed
B004836,2025-09-09 09:10:00,A0187,U00439,flight,international,AE,IN,31,2078.1,1,credit_line,confirmed
B004837,2025-09-08 22:43:00,A0114,U00738,package,domestic,UK,UK,10,246.24,7,credit_line,confirmed
B004838,2025-04-06 14:53:00,A0064,U00720,flight,domestic,IN,IN,1,827.38,3,credit_line,confirmed
B004839,2025-06-04 14:21:00,A0025,U00455,hotel,domestic,IN,IN,14,237.88,2,card,confirmed
B004840,2025-02-04 12:58:00,A0145,U00520,package,domestic,IN,IN,10,76.6,5,credit_line,pending
B004841,2025-05-12 02:06:00,A0025,U00284,flight,domestic,UK,UK,18,294.09,2,credit_line,confirmed
B004842,2025-07-12 03:14:00,A0017,U00487,flight,international,AE,US,82,1175.44,2,credit_line,confirmed
B004843,2025-04-07 03:06:00,A0134,U00558,hotel,international,AE,IN,80,1016.26,1,credit_line,confirmed
B004844,2025-06-02 15:51:00,A0062,U00570,hotel,domestic,IN,IN,4,188.07,3,card,confirmed
B004845,2025-03-28 15:10:00,A0032,U00113,flight,domestic,IN,IN,14,358.02,3,credit_line,confirmed
B004846,2025-11-06 05:35:00,A0097,U00623,flight,international,US,SG,10,1688.3,6,credit_line,confirmed
B004847,2025-04-10 17:42:00,A0164,U00045,flight,domestic,IN,IN,4,708.26,2,credit_line,confirmed
B004848,2025-06-28 17:51:00,A0172,U00476,flight,domestic,AE,AE,6,151.51,1,credit_line,confirmed
B004849,2025-09-01 07:00:00,A0193,U00202,flight,domestic,IN,IN,2,250.35,2,credit_line,confirmed
B004850,2025-08-12 23:29:00,A0171,U00214,flight,domestic,IN,IN,1,217.77,8,credit_line,confirmed
B004851,2025-12-18 07:11:00,A0061,U00069,hotel,domestic,US,US,17,108.83,1,card,pending
B004852,2025-11-08 06:50:00,A0054,U00032,package,international,US,US,25,804.63,1,credit_line,confirmed
B004853,2025-06-24 06:07:00,A0101,U00438,hotel,domestic,IN,IN,5,320.56,1,credit_line,failed
B004854,2025-09-26 14:34:00,A0110,U00506,package,international,IN,AE,17,1102.9,5,credit_line,confirmed
B004855,2025-02-10 09:35:00,A0001,U00446,hotel,domestic,IN,IN,13,282.36,1,credit_line,confirmed
B004856,2025-01-24 03:29:00,A0125,U00681,hotel,international,IN,UK,22,1291.73,1,credit_line,confirmed
B004857,2025-10-09 15:04:00,A0007,U00575,flight,domestic,SG,SG,1,131.18,9,credit_line,confirmed
B004858,2025-10-24 20:23:00,A0045,U00772,flight,domestic,AE,AE,12,135.58,3,credit_line,confirmed
B004859,2025-07-06 16:21:00,A0045,U00511,hotel,international,UK,TH,18,623.2,1,card,confirmed
B004860,2025-02-04 23:17:00,A0187,U00135,package,international,UK,AE,77,2579.14,1,credit_line,confirmed
B004861,2025-02-08 18:12:00,A0017,U00137,flight,domestic,IN,IN,12,168.51,2,card,confirmed
B004862,2025-11-12 15:00:00,A0087,U00590,flight,international,UK,AE,74,726.91,1,credit_line,confirmed
B004863,2025-11-04 14:37:00,A0001,U00718,hotel,domestic,UK,UK,13,145.49,3,bank,confirmed
B004864,2025-11-07 04:54:00,A0105,U00614,flight,international,AE,SG,51,485.01,2,card,confirmed
B004865,2025-05-09 13:28:00,A0153,U00225,flight,international,US,AE,11,1804.96,2,bank,failed
B004866,2025-12-03 14:19:00,A0089,U00689,hotel,domestic,UK,UK,2,250.47,2,credit_line,confirmed
B004867,2025-08-02 15:58:00,A0148,U00059,flight,domestic,AE,AE,12,306.77,1,credit_line,confirmed
B004868,2025-05-26 22:08:00,A0166,U00449,hotel,domestic,US,US,6,157.35,1,card,confirmed
B004869,2025-04-17 20:37:00,A0172,U00670,package,international,SG,SG,14,895.6,1,credit_line,confirmed
B004870,2025-03-17 06:20:00,A0018,U00458,flight,domestic,AE,AE,1,214.81,3,credit_line,confirmed
B004871,2025-04-13 03:29:00,A0083,U00097,flight,domestic,IN,IN,8,181.13,2,card,confirmed
B004872,2025-11-13 22:58:00,A0054,U00526,flight,domestic,US,US,8,104.93,3,credit_line,confirmed
