,is_vpn_or_proxy,device_switch_flag,avg_logins_per_day,failed_login_ratio
B003992,0.0,0.0,0.10596369922212619,0.010916619612271786
B003993,0.0,0.0,0.09887640449438202,0.04592508940335027
B003994,0.0,0.0,0.06603284356093345,0.07603990212685866
B003995,0.0,0.0,0.1191011235955056,0.02653867871259176
B003996,0.0,0.0,0.0,0.0031996988518727646
B003997,0.0,0.0,0.0,0.0031996988518727646
B003998,0.0,0.0,0.04719101123595505,0.050818746470920384
B003999,0.0,0.0,0.1076923076923077,0.04968944099378882
B004000,0.0,0.0,0.07588591184096802,0.0839450404667796
B004001,0.0,0.0,0.12117545375972341,0.001693958215697346
B004002,0.0,0.0,0.17493517718236817,0.1370223978919631
B004003,0.0,0.0,0.046672428694900604,0.0914737436476567
B004004,0.0,0.0,0.19446845289541917,0.09335591944287598
B004005,0.0,0.0,0.20674157303370788,0.11782420478072653
B004006,0.0,0.0,0.08210890233362143,0.03576134010916619
B004007,0.0,1.0,0.4311149524632671,0.16581968755881799
B004008,0.0,0.0,0.11063094209161625,0.05552418595896857
B004009,0.0,0.0,0.05669835782195332,0.06022962544701675
B004010,0.0,0.0,0.13050993949870354,0.0798042537172972
B004011,0.0,0.0,0.10440795159896284,0.03707886316581969
B004012,0.0,0.0,0.15643906655142611,0.044795783926218705
B004013,0.0,0.0,0.14900605012964563,0.07660455486542443
B004014,0.0,0.0,0.07554019014693172,0.03406738189346885
B004015,0.0,0.0,0.14624027657735525,0.09580274797666102
B004016,0.0,0.0,0.2869490060501297,0.049877658573310744
B004017,0.0,0.0,0.10025929127052723,0.002070393374741201
B004018,0.0,0.0,0.12221261884183232,0.004329004329004329
B004019,0.0,0.0,0.1787381158167675,0.09053265575004706
B004020,0.0,0.0,0.03647363872082973,0.06342932429888952
B004021,0.0,0.0,0.20103716508210892,0.04291360813099943
B004022,0.0,0.0,0.134485738980121,0.021080368906455864
B004023,0.0,0.0,0.0891961970613656,0.04027856201769245
B004024,0.0,0.0,0.04753673292999135,0.14342179559570864
B004025,1.0,1.0,0.3977528089887641,0.16901938641069078
B004026,0.0,0.0,0.03837510803802939,0.039337474120082816
B004027,0.0,0.0,0.0449438202247191,0.033314511575381144
B004028,0.0,0.0,0.015557476231633534,0.03670242800677583
B004029,0.0,0.0,0.1797752808988764,0.028985507246376815
B004030,0.0,0.0,0.07363872082973207,0.0502540937323546
B004031,1.0,0.0,0.134485738980121,0.021080368906455864
B004032,0.0,0.0,0.1853068280034572,0.11914172783738003
B004033,0.0,0.0,0.1484874675885912,0.030679465462074156
B004034,0.0,0.0,0.0044943820224719105,0.044042913608131
B004035,0.0,0.0,0.42662057044079515,0.1981931112365895
B004036,0.0,0.0,0.13811581676750215,0.07434594391116131
B004037,0.0,0.0,0.07363872082973207,0.11575381140598531
B004038,0.0,0.0,0.222990492653414,0.048560135516657256
B004039,0.0,0.0,0.20432152117545377,0.044419348767174856
B004040,0.0,0.0,0.05324114088159032,0.024656502917372484
B004041,0.0,0.0,0.0644770959377701,0.0028232636928289105
B004042,0.0,0.0,0.12705272255834052,0.014869188782232262
B004043,0.0,0.0,0.13569576490924803,0.05420666290231507
B004044,0.0,0.0,0.13569576490924803,0.025409373235460192
B004045,0.0,0.0,0.04217804667242869,0.03387916431394692
B004046,0.0,0.0,0.19809853068280037,0.01562205910031997
B004047,0.0,0.0,0.08885047536732929,0.07415772633163939
B004048,0.0,0.0,0.12999135695764907,0.12196499153020891
B004049,1.0,1.0,0.3113223854796889,0.9917184265010353
B004050,0.0,0.0,0.06499567847882454,0.12892904197252025
B004051,0.0,0.0,0.11754537597234226,0.014869188782232262
B004052,1.0,0.0,0.42662057044079515,0.1981931112365895
B004053,0.0,0.0,0.10855661192739845,0.11669489930359496
B004054,0.0,0.0,0.06845289541918755,0.002635046113306983
B004055,0.0,0.0,0.17061365600691442,0.12572934312064746
B004056,0.0,0.0,0.08712186689714779,0.049877658573310744
B004057,0.0,0.0,0.09835782195332758,0.17843026538678713
B004058,0.0,0.0,0.09472774416594641,0.09373235460191982
B004059,0.0,0.0,0.059982713915298184,0.04611330698287219
B004060,0.0,1.0,0.665514261019879,0.07171089779785432
B004061,0.0,0.0,0.13569576490924803,0.025409373235460192
B004062,0.0,0.0,0.04615384615384615,0.047430830039525695
B004063,0.0,0.0,0.059982713915298184,0.060794278185582536
B004064,0.0,0.0,0.22281763180639585,0.06907585168454734
B004065,0.0,0.0,0.1289541918755402,0.04630152456239413
B004066,0.0,0.0,0.10492653414001729,0.09109730848861285
B004067,0.0,0.0,0.15194468452895418,0.06474684735554301
B004068,0.0,0.0,0.006222990492653414,0.05533596837944664
B004069,0.0,0.0,0.044425237683664645,0.07641633728590251
B004070,0.0,0.0,0.1453759723422645,0.005081874647092038
B004071,0.0,0.0,0.19809853068280037,0.01562205910031997
B004072,0.0,0.0,0.046672428694900604,0.0914737436476567
B004073,0.0,0.0,0.11564390665514261,0.11613024656502918
B004074,0.0,0.0,0.16369922212618843,0.0015057406361754188
B004075,0.0,0.0,0.10544511668107173,0.0922266139657444
B004076,0.0,0.0,0.08522039757994813,0.1341991341991342
B004077,0.0,0.0,0.10717372515125324,0.017316017316017316
B004078,0.0,0.0,0.06326707000864304,0.03162055335968379
B004079,0.0,0.0,0.09403630077787381,0.051948051948051945
B004080,0.0,0.0,0.1372515125324114,0.08921513269339357
B004081,0.0,0.0,0.08159031979256698,0.10577827969132317
B004082,0.0,0.0,0.15661192739844426,0.007152268021833238
B004083,0.0,0.0,0.19567847882454625,0.05947675512892905
B004084,0.0,0.0,0.08712186689714779,0.049877658573310744
B004085,0.0,0.0,0.07640449438202247,0.03538490495012234
B004086,1.0,0.0,0.03681936041486603,0.24054206662902314
B004087,0.0,0.0,0.09178910976663784,0.10333145115753813
B004088,0.0,0.0,0.24027657735522903,0.06794654620741578
B004089,0.0,0.0,0.10527225583405359,0.05665349143610013
B004090,0.0,0.0,0.1828867761452031,0.08338038772821381
B004091,0.0,0.0,0.16542783059636992,0.07961603613777528
B004092,0.0,0.0,0.08815903197925669,0.026726896292113684
B004093,0.0,0.0,0.07571305099394987,0.14473931865236211
B004094,0.0,0.0,0.042005185825410546,0.06982872200263505
B004095,0.0,0.0,0.11426101987899741,0.044795783926218705
B004096,0.0,0.0,0.002765773552290406,0.07528703180877094
B004097,0.0,0.0,0.0,0.014680971202710334
B004098,0.0,0.0,0.10112359550561797,0.012422360248447206
B004099,0.0,0.0,0.12428694900605013,0.07735742518351214
B004100,0.0,0.0,0.029213483146067414,0.06041784302653869
B004101,0.0,0.0,0.15246326707000865,0.004329004329004329
B004102,0.0,0.0,0.06949006050129644,0.017316017316017316
B004103,0.0,0.0,0.11495246326707001,0.003764351590438546
B004104,0.0,0.0,0.14226447709593779,0.0653115000941088
B004105,0.0,0.0,0.10803802938634399,0.0956145303971391
B004106,0.0,0.0,0.06603284356093345,0.015433841520798044
B004107,0.0,0.0,0.1922212618841832,0.03726708074534161
B004108,0.0,0.0,0.14866032843560933,0.0694522868435912
B004109,0.0,1.0,0.4271391529818496,1.0
B004110,0.0,0.0,0.07519446845289542,0.034443817052512704
B004111,0.0,0.0,0.2639585133967156,0.05797101449275362
B004112,0.0,0.0,0.15453759723422644,0.017692452475061172
B004113,0.0,0.0,0.1828867761452031,0.08338038772821381
B004114,0.0,0.0,0.03958513396715644,0.08168642951251648
B004115,0.0,0.0,0.10025929127052723,0.002070393374741201
B004116,0.0,0.0,0.09178910976663784,0.14737436476566912
B004117,0.0,0.0,0.07415730337078652,0.028044419348767176
B004118,0.0,0.0,0.06361279170267935,0.23451910408432147
B004119,0.0,0.0,0.05566119273984443,0.04498400150574063
B004120,0.0,0.0,0.037510803802938635,0.03801995106342932
B004121,0.0,0.0,0.1419187554019015,0.07867494824016565
B004122,1.0,1.0,0.3113223854796889,0.9917184265010353
B004123,0.0,0.0,0.23906655142610198,0.11104837191793715
B004124,0.0,0.0,0.015557476231633534,0.03670242800677583
B004125,0.0,0.0,0.05445116681071737,0.21268586485977792
B004126,0.0,0.0,0.09144338807260155,0.03049124788255223
B004127,0.0,0.0,0.09576490924805531,0.041407867494824016
B004128,0.0,0.0,0.08107173725151254,0.06192358366271411
B004129,0.0,1.0,0.6821089023336214,0.23602484472049687
B004130,0.0,0.0,0.1453759723422645,0.00564652738565782
B004131,0.0,0.0,0.019533275713050993,0.11500094108789762
B004132,0.0,0.0,0.16110630942091617,0.020139281008846228
B004133,0.0,0.0,0.030077787381158166,0.16186711838885753
B004134,0.0,0.0,0.05324114088159032,0.0178806700545831
B004135,0.0,0.0,0.05410544511668107,0.1266704310182571
B004136,0.0,0.0,0.11979256698357821,0.09241483154526633
B004137,0.0,0.0,0.068971477960242,0.016563146997929608
B004138,0.0,0.0,0.13414001728608468,0.09241483154526633
B004139,0.0,0.0,0.12999135695764907,0.049501223414266896
B004140,0.0,0.0,0.03249783923941227,0.02446828533785056
B004141,0.0,0.0,0.180466724286949,0.026726896292113684
B004142,0.0,0.0,0.05548833189282627,0.06455862977602109
B004143,0.0,0.0,0.06499567847882454,0.12892904197252025
B004144,0.0,0.0,0.06551426101987899,0.039713909279126665
B004145,0.0,0.0,0.1955056179775281,0.03350272915490307
B004146,0.0,0.0,0.04114088159031979,0.0502540937323546
B004147,0.0,0.0,0.09282627484874675,0.043666478449087144
B004148,0.0,0.0,0.2639585133967156,0.05797101449275362
B004149,0.0,0.0,0.13396715643906654,0.03124411820063994
B004150,0.0,0.0,0.11737251512532411,0.04423113118765293
B004151,0.0,0.0,0.11495246326707001,0.003764351590438546
B004152,0.0,0.0,0.016076058772687987,0.0598531902879729
B004153,0.0,0.0,0.09524632670700085,0.05138339920948616
B004154,0.0,0.0,0.17061365600691442,0.12572934312064746
B004155,0.0,0.0,0.10440795159896284,0.03707886316581969
B004156,0.0,0.0,0.1108038029386344,0.056841709015622056
B004157,0.0,0.0,0.025064822817631807,0.010163749294184076
B004158,0.0,0.0,0.0929991356957649,0.015998494259363828
B004159,0.0,0.0,0.030423509075194467,0.018445322793148883
B004160,0.0,0.0,0.09178910976663784,0.14737436476566912
B004161,0.0,1.0,0.4311149524632671,0.16581968755881799
B004162,0.0,0.0,0.05410544511668107,0.02145680406549972
B004163,0.0,0.0,0.12273120138288676,0.11405985319028798
B004164,0.0,0.0,0.08885047536732929,0.07415772633163939
B004165,0.0,0.0,0.07588591184096802,0.0839450404667796
B004166,0.0,0.0,0.07415730337078652,0.04893657067570111
B004167,0.0,0.0,0.1191011235955056,0.02653867871259176
B004168,0.0,0.0,0.19152981849611062,0.06907585168454734
B004169,0.0,0.0,0.0,0.08206286467156032
B004170,0.0,0.0,0.12117545375972341,0.001693958215697346
B004171,0.0,0.0,0.021607605877268798,0.02220967438358743
B004172,0.0,0.0,0.25064822817631804,0.09599096555618296
B004173,0.0,0.0,0.037510803802938635,0.03801995106342932
B004174,0.0,0.0,0.1484874675885912,0.030679465462074156
B004175,0.0,0.0,0.1794295592048401,0.02051571616789008
B004176,0.0,0.0,0.06343993085566119,0.19593450028232637
B004177,0.0,0.0,0.12290406222990492,0.005081874647092038
B004178,0.0,0.0,0.15453759723422644,0.00771692076039902
B004179,0.0,0.0,0.007260155574762316,0.030114812723508376
B004180,0.0,0.0,0.13984442523768364,0.1197063805759458
B004181,0.0,0.0,0.3598962834917891,0.9947299077733862
B004182,0.0,0.0,0.1547104580812446,0.0018821757952192735
B004183,0.0,0.0,0.0,0.009034443817052512
B004184,0.0,0.0,0.1191011235955056,0.02653867871259176
B004185,0.0,0.0,0.2869490060501297,0.049877658573310744
B004186,0.0,0.0,0.018150388936905792,0.07679277244494637
B004187,0.0,0.0,0.13898012100259288,0.010916619612271786
B004188,0.0,0.0,0.10423509075194469,0.028609072087332956
B004189,0.0,0.0,0.10665514261019879,0.027291549030679468
B004190,0.0,0.0,0.134485738980121,0.20082815734989648
B004191,0.0,0.0,0.006222990492653414,0.05533596837944664
B004192,0.0,0.0,0.10665514261019879,0.027291549030679468
B004193,0.0,0.0,0.12445980985306827,0.0033879164313946925
B004194,0.0,1.0,0.3598962834917891,0.9947299077733862
B004195,0.0,0.0,0.14399308556611928,0.027667984189723323
B004196,0.0,0.0,0.16369922212618843,0.0015057406361754188
B004197,0.0,0.0,0.10613656006914433,0.05627705627705628
B004198,0.0,0.0,0.11944684528954191,0.061358930924148326
B004199,0.0,0.0,0.06534140017286084,0.04084321475625824
B004200,0.0,0.0,0.15522904062229906,0.07547524938829288
B004201,0.0,0.0,0.14105445116681073,0.03914925654056089
B004202,0.0,0.0,0.19446845289541917,0.09335591944287598
B004203,0.0,0.0,0.10976663785652549,0.11857707509881422
B004204,0.0,0.0,0.1369057908383751,0.16149068322981366
B004205,0.0,0.0,0.06949006050129644,0.01637492941840768
B004206,0.0,0.0,0.10008643042350908,0.047807265198569544
B004207,0.0,0.0,0.19948141745894554,0.21852060982495766
B004208,0.0,0.0,0.15955056179775282,0.03670242800677583
B004209,0.0,0.0,0.10146931719965428,0.11989459815546774
B004210,0.0,0.0,0.14468452895419187,0.03877282138151703
B004211,0.0,0.0,0.0860847018150389,0.24825898738942215
B004212,0.0,1.0,0.35505617977528087,0.28533785055524186
B004213,0.0,0.0,0.027484874675885913,0.2766798418972332
B004214,0.0,0.0,0.08228176318063958,0.05345379258422736
B004215,0.0,0.0,0.12117545375972341,0.001693958215697346
B004216,0.0,0.0,0.08089887640449438,0.09467344249952947
B004217,0.0,0.0,0.1139152981849611,0.06418219461697723
B004218,0.0,0.0,0.14105445116681073,0.03914925654056089
B004219,0.0,0.0,0.16715643906655142,0.02842085450781103
B004220,0.0,0.0,0.020051858254105444,0.077733860342556
B004221,0.0,0.0,0.05566119273984443,0.04498400150574063
B004222,0.0,0.0,0.05894554883318928,0.044419348767174856
B004223,0.0,0.0,0.10648228176318064,0.0702051571616789
B004224,0.0,0.0,0.1773552290406223,0.04121964991530209
B004225,0.0,0.0,0.05548833189282627,0.1093544137022398
B004226,0.0,0.0,0.17597234226447708,0.10220214568040656
B004227,0.0,0.0,0.04114088159031979,0.017127799736495388
B004228,1.0,1.0,0.6696629213483146,0.24374176548089588
B004229,0.0,0.0,0.041313742437337944,0.09015622059100321
B004230,0.0,0.0,0.12601555747623164,0.06380575945793338
B004231,0.0,0.0,0.0044943820224719105,0.044042913608131
B004232,0.0,0.0,0.08522039757994813,0.021645021645021648
B004233,0.0,0.0,0.054624027657735524,0.13269339356295878
B004234,0.0,0.0,0.09040622299049265,0.051948051948051945
B004235,0.0,0.0,0.1125324114088159,0.032373423677771504
B004236,0.0,0.0,0.23578219533275713,0.0818746470920384
B004237,0.0,0.0,0.15955056179775282,0.03670242800677583
B004238,0.0,0.0,0.10181503889369058,0.045548654244306416
B004239,0.0,0.0,0.13777009507346585,0.15038584603801994
B004240,1.0,0.0,0.3113223854796889,0.9917184265010353
B004241,0.0,0.0,0.11339671564390665,0.05213626952757387
B004242,0.0,0.0,0.16957649092480553,0.018257105213626952
B004243,0.0,0.0,0.09714779602420051,0.06399397703745531
B004244,0.0,0.0,0.05566119273984443,0.04498400150574063
B004245,0.0,0.0,0.0905790838375108,0.16657255787690572
B004246,0.0,0.0,0.05721694036300778,0.0007528703180877095
B004247,0.0,0.0,0.180466724286949,0.026726896292113684
B004248,0.0,0.0,0.11979256698357821,0.09241483154526633
B004249,0.0,0.0,0.17268798617113224,0.025974025974025976
B004250,0.0,0.0,0.027312013828867762,0.03463203463203463
B004251,0.0,0.0,0.13396715643906654,0.12008281573498963
B004252,0.0,0.0,0.11668107173725151,0.10276679841897234
B004253,0.0,0.0,0.07847882454624028,0.07886316581968755
B004254,0.0,0.0,0.23578219533275713,0.0818746470920384
B004255,0.0,0.0,0.05669835782195332,0.06022962544701675
B004256,0.0,0.0,0.07899740708729473,0.023903632599284776
B004257,0.0,0.0,0.05410544511668107,0.02145680406549972
B004258,0.0,1.0,0.665514261019879,0.07171089779785432
B004259,0.0,0.0,0.03526361279170268,0.054771315640880856
B004260,0.0,0.0,0.15643906655142611,0.044795783926218705
B004261,0.0,0.0,0.07519446845289542,0.034443817052512704
B004262,0.0,0.0,0.07415730337078652,0.028044419348767176
B004263,0.0,0.0,0.08107173725151254,0.011669489930359496
B004264,0.0,0.0,0.06015557476231633,0.009787314135140222
B004265,0.0,0.0,0.06015557476231633,0.009787314135140222
B004266,0.0,0.0,0.18668971477960242,0.027291549030679468
B004267,0.0,0.0,0.21089023336214346,0.03594955768868812
B004268,0.0,0.0,0.1955056179775281,0.03350272915490307
B004269,0.0,0.0,0.019706136560069143,0.04009034443817053
B004270,0.0,0.0,0.1481417458945549,0.04291360813099943
B004271,0.0,0.0,0.08228176318063958,0.05345379258422736
B004272,0.0,0.0,0.08729472774416594,0.16958403914925654
B004273,0.0,0.0,0.16352636127917028,0.036514210427253904
B004274,0.0,0.0,0.0,0.05514775079992471
B004275,0.0,0.0,0.11374243733794295,0.07039337474120083
B004276,0.0,0.0,0.22350907519446844,0.13137587050630528
B004277,0.0,0.0,0.039412273120138286,0.07923960097873142
B004278,0.0,0.0,0.1453759723422645,0.00564652738565782
B004279,0.0,0.0,0.1076923076923077,0.04968944099378882
B004280,0.0,0.0,0.039412273120138286,0.022586109542631284
B004281,0.0,0.0,0.07415730337078652,0.04893657067570111
B004282,0.0,0.0,0.1419187554019015,0.07867494824016565
B004283,0.0,0.0,0.1853068280034572,0.10295501599849427
B004284,0.0,0.0,0.10025929127052723,0.1596085074345944
B004285,0.0,0.0,0.1139152981849611,0.17504234895539245
B004286,0.0,0.0,0.0,0.012422360248447206
B004287,1.0,1.0,0.4271391529818496,1.0
B004288,0.0,0.0,0.05393258426966292,0.05364201016374929
B004289,0.0,0.0,0.1286084701815039,0.07039337474120083
B004290,0.0,0.0,0.07882454624027657,0.0399021268586486
B004291,0.0,0.0,0.05566119273984443,0.04498400150574063
B004292,0.0,0.0,0.03647363872082973,0.06342932429888952
B004293,0.0,0.0,0.1481417458945549,0.04291360813099943
B004294,0.0,0.0,0.1547104580812446,0.0018821757952192735
B004295,0.0,0.0,0.10665514261019879,0.027291549030679468
B004296,0.0,0.0,0.044770959377700946,0.12836438923395443
B004297,0.0,0.0,0.2570440795159896,0.08130999435347262
B004298,0.0,0.0,0.10008643042350908,0.047807265198569544
B004299,0.0,0.0,0.0929991356957649,0.10069640504423115
B004300,0.0,0.0,0.06983578219533276,0.04912478825522303
B004301,0.0,0.0,0.0916162489196197,0.0660643704121965
B004302,0.0,0.0,0.08228176318063958,0.05345379258422736
B004303,0.0,0.0,0.1598962834917891,0.0033879164313946925
B004304,1.0,0.0,0.177009507346586,0.08413325804630153
B004305,0.0,0.0,0.14312878133102852,0.08375682288725768
B004306,0.0,0.0,0.12826274848746758,0.012422360248447206
B004307,0.0,0.0,0.08712186689714779,0.049877658573310744
B004308,0.0,0.0,0.2240276577355229,0.045548654244306416
B004309,0.0,0.0,0.1372515125324114,0.08921513269339357
B004310,0.0,0.0,0.1560933448573898,0.07284020327498589
B004311,0.0,0.0,0.07726879861711322,0.07641633728590251
B004312,0.0,0.0,0.15453759723422644,0.017692452475061172
B004313,0.0,0.0,0.03802938634399309,0.03274985883681536
B004314,0.0,0.0,0.0968020743301642,0.09392057218144174
B004315,0.0,0.0,0.1752808988764045,0.08789760963674008
B004316,0.0,0.0,0.22091616248919618,0.03877282138151703
B004317,0.0,0.0,0.03768366464995679,0.13852813852813853
B004318,0.0,0.0,0.0,0.0956145303971391
B004319,0.0,0.0,0.2267934312878133,0.05364201016374929
B004320,0.0,0.0,0.12964563526361278,0.13024656502917373
B004321,0.0,0.0,0.041313742437337944,0.1609260304912479
B004322,0.0,0.0,0.0,0.03387916431394692
B004323,0.0,0.0,0.1146067415730337,0.14511575381140598
B004324,0.0,0.0,0.057735522904062225,0.08676830415960851
B004325,0.0,0.0,0.1787381158167675,0.09053265575004706
B004326,0.0,0.0,0.06050129645635263,0.054394880481837
B004327,0.0,0.0,0.16957649092480553,0.018257105213626952
B004328,0.0,0.0,0.12826274848746758,0.012422360248447206
B004329,0.0,1.0,0.7035436473638721,0.18332392245435725
B004330,0.0,0.0,0.0449438202247191,0.033314511575381144
B004331,0.0,0.0,0.12307692307692307,0.010540184453227932
B004332,0.0,0.0,0.03768366464995679,0.13852813852813853
B004333,0.0,0.0,0.0860847018150389,0.24825898738942215
B004334,0.0,0.0,0.12981849611063093,0.027667984189723323
B004335,0.0,0.0,0.07623163353500433,0.12271786184829665
B004336,0.0,0.0,0.07899740708729473,0.023903632599284776
B004337,0.0,0.0,0.10285220397579949,0.05251270468661773
